InventoryID,ProductID,QuantityChange,ChangeType,ChangeDate
2275,105,41,Adjustment,2023-07-24 23:56:00
2276,110,-19,Damage,2023-12-28 18:18:00
2277,107,-28,Return,2023-10-02 11:54:00
2278,107,-35,Damage,2023-10-10 07:05:00
2279,106,12,Purchase,2023-07-06 23:02:00
2280,109,45,Purchase,2024-01-30 17:41:00
2281,104,-16,Damage,2023-02-19 11:19:00
2282,107,3,Purchase,2023-08-19 09:13:00
2283,109,-38,Damage,2023-07-27 15:22:00
2284,101,-15,Return,2024-02-29 19:09:00
2285,101,-39,Damage,2024-01-15 16:37:00
2286,104,46,Purchase,2023-01-05 10:12:00
2287,105,45,Adjustment,2023-03-13 01:12:00
2288,104,47,Adjustment,2023-12-01 16:06:00
2289,102,41,Adjustment,2023-11-20 18:52:00
2290,104,2,Adjustment,2023-03-18 15:49:00
2291,106,28,Purchase,2023-06-20 01:24:00
2292,107,-47,Damage,2023-05-20 10:53:00
2293,104,-5,Damage,2023-01-23 11:37:00
2294,102,18,Adjustment,2023-10-08 07:10:00
2295,102,-46,Damage,2024-03-07 17:24:00
2296,110,41,Adjustment,2023-10-04 23:53:00
2297,104,13,Purchase,2024-03-06 07:09:00
2298,105,-7,Return,2023-04-07 04:29:00
2299,102,-26,Return,2023-06-08 07:57:00
2300,107,11,Adjustment,2023-08-14 05:50:00
2301,109,-28,Return,2023-12-08 14:54:00
2302,109,44,Purchase,2023-09-21 02:18:00
2303,109,26,Adjustment,2024-01-08 03:33:00
2304,102,29,Adjustment,2023-03-15 08:59:00
2305,109,-29,Damage,2023-02-15 00:44:00
2306,101,23,Adjustment,2023-09-13 03:07:00
2307,106,31,Adjustment,2024-01-27 17:27:00
2308,101,-26,Damage,2023-04-27 05:29:00
2309,102,-35,Return,2023-01-13 06:55:00
2310,107,39,Purchase,2023-03-25 19:24:00
2311,104,50,Purchase,2023-06-05 19:41:00
2312,108,-10,Return,2023-03-03 05:44:00
2313,110,-19,Damage,2023-10-26 09:33:00
2314,108,25,Purchase,2023-08-19 03:03:00
2315,102,32,Adjustment,2024-02-22 15:11:00
2316,108,-1,Return,2023-10-09 01:30:00
2317,110,-41,Return,2024-03-15 17:05:00
2318,107,48,Adjustment,2023-05-12 11:19:00
2319,103,-46,Damage,2023-02-17 04:07:00
2320,107,-42,Damage,2023-04-16 20:45:00
2321,104,24,Purchase,2024-02-07 17:26:00
2322,108,-23,Damage,2023-09-24 03:20:00
2323,101,26,Purchase,2023-12-01 06:17:00
2324,104,41,Purchase,2023-09-13 14:23:00
2325,103,-4,Return,2024-03-25 06:15:00
2326,110,-8,Return,2023-06-16 04:13:00
2327,102,39,Adjustment,2023-04-25 03:02:00
2328,106,34,Adjustment,2023-12-27 05:58:00
2329,107,-45,Return,2023-01-02 21:18:00
2330,109,14,Adjustment,2023-01-25 01:45:00
2331,106,-11,Damage,2024-01-09 19:20:00
2332,102,4,Adjustment,2023-06-27 18:44:00
2333,101,-5,Return,2023-05-14 10:33:00
2334,102,26,Purchase,2023-10-04 03:52:00
2335,105,-21,Return,2023-06-07 13:50:00
2336,102,-38,Return,2023-01-02 15:29:00
2337,102,-24,Damage,2023-12-19 03:57:00
2338,104,-42,Damage,2023-02-26 03:20:00
2339,106,23,Adjustment,2023-10-06 08:51:00
2340,108,11,Purchase,2023-05-23 12:31:00
2341,107,20,Adjustment,2023-08-14 17:54:00
2342,108,24,Purchase,2023-04-02 07:29:00
2343,106,-9,Damage,2023-12-21 18:56:00
2344,104,-35,Damage,2023-10-26 16:19:00
2345,104,11,Adjustment,2023-07-30 22:20:00
2346,109,-31,Damage,2023-10-08 21:41:00
2347,103,-48,Damage,2023-09-06 15:01:00
2348,110,-33,Return,2023-03-11 16:45:00
2349,108,-15,Return,2024-01-10 02:55:00
2350,104,16,Purchase,2023-06-11 13:43:00
2351,106,29,Purchase,2023-02-01 03:21:00
2352,109,38,Purchase,2023-03-10 14:02:00
2353,110,47,Purchase,2023-11-07 17:59:00
2354,109,2,Adjustment,2024-02-12 19:56:00
2355,101,-45,Return,2023-01-21 06:16:00
2356,104,-17,Return,2024-02-29 01:07:00
2357,105,-46,Return,2023-07-24 14:47:00
2358,107,43,Adjustment,2023-03-07 12:06:00
2359,101,25,Adjustment,2023-09-11 06:36:00
2360,103,7,Adjustment,2023-10-31 12:30:00
2361,107,9,Purchase,2023-05-19 00:28:00
2362,104,9,Adjustment,2023-12-16 10:45:00
2363,101,31,Adjustment,2024-03-08 09:07:00
2364,106,-32,Return,2023-09-18 11:42:00
2365,105,17,Adjustment,2023-07-19 08:41:00
2366,105,-6,Return,2023-12-11 06:14:00
2367,102,33,Purchase,2023-09-18 17:29:00
2368,101,28,Adjustment,2023-05-22 23:30:00
2369,108,-40,Damage,2023-09-17 00:54:00
2370,107,27,Adjustment,2023-02-15 03:38:00
2371,108,47,Adjustment,2023-07-28 05:35:00
2372,105,29,Adjustment,2023-11-03 21:51:00
2373,104,-47,Damage,2023-12-05 09:54:00
2374,103,-20,Damage,2024-01-22 11:49:00
2375,106,8,Adjustment,2023-09-25 21:10:00
2376,105,-37,Return,2023-06-24 03:03:00
2377,102,4,Adjustment,2024-01-27 10:29:00
2378,106,47,Purchase,2023-07-23 07:20:00
2379,101,32,Purchase,2023-12-19 08:44:00
2380,110,-2,Damage,2023-03-22 00:13:00
2381,105,-22,Return,2023-03-31 19:21:00
2382,110,-2,Return,2023-03-29 18:45:00
2383,110,-44,Damage,2023-12-22 19:05:00
2384,108,-25,Return,2023-10-21 17:28:00
2385,102,23,Adjustment,2023-10-20 22:02:00
2386,106,-7,Return,2024-03-21 07:05:00
2387,110,39,Adjustment,2023-05-08 14:00:00
2388,103,26,Adjustment,2023-05-17 07:37:00
2389,104,-23,Damage,2023-09-04 05:19:00
2390,109,-22,Damage,2023-11-22 01:21:00
2391,108,8,Adjustment,2024-03-24 12:20:00
2392,104,30,Purchase,2023-11-03 13:56:00
2393,103,37,Purchase,2024-02-10 22:43:00
2394,101,-31,Return,2023-04-05 00:44:00
2395,105,13,Adjustment,2023-12-15 16:42:00
2396,105,-38,Return,2023-08-03 06:43:00
2397,109,-49,Return,2023-03-01 11:08:00
2398,101,-13,Damage,2023-01-29 00:28:00
2399,106,6,Purchase,2023-12-08 11:37:00
2400,104,2,Adjustment,2024-02-07 20:43:00
2401,105,-45,Return,2024-02-26 15:08:00
2402,107,42,Purchase,2023-11-21 06:53:00
2403,102,-7,Return,2024-01-26 15:36:00
2404,101,-48,Return,2023-01-10 17:43:00
2405,104,-10,Return,2023-06-15 10:43:00
2406,105,2,Adjustment,2023-02-05 08:00:00
2407,103,-40,Damage,2023-01-09 09:42:00
2408,105,-23,Return,2024-01-12 03:00:00
2409,109,15,Adjustment,2023-08-24 17:29:00
2410,104,-16,Damage,2023-06-24 22:52:00
2411,104,27,Adjustment,2023-10-12 17:39:00
2412,106,42,Purchase,2024-03-20 05:49:00
2413,110,-38,Damage,2023-12-24 23:55:00
2414,110,2,Adjustment,2023-08-19 22:52:00
2415,102,-28,Return,2024-02-21 01:44:00
2416,109,-4,Return,2023-12-28 21:43:00
2417,102,13,Purchase,2024-01-28 12:30:00
2418,107,-16,Return,2023-01-08 22:26:00
2419,107,22,Purchase,2023-05-22 15:00:00
2420,101,-40,Return,2023-01-10 06:52:00
2421,101,7,Adjustment,2023-10-19 00:24:00
2422,104,28,Purchase,2023-10-21 03:51:00
2423,110,-1,Damage,2024-01-09 15:13:00
2424,103,31,Purchase,2023-08-02 15:12:00
2425,107,44,Adjustment,2023-01-11 05:29:00
2426,109,-11,Damage,2023-03-05 12:39:00
2427,102,-15,Return,2023-03-26 13:52:00
2428,101,-43,Return,2023-05-15 08:54:00
2429,104,-3,Return,2023-10-12 22:05:00
2430,101,47,Purchase,2023-06-12 21:00:00
2431,103,-34,Damage,2023-03-20 09:41:00
2432,101,-5,Return,2024-02-19 17:13:00
2433,108,-18,Damage,2023-12-09 08:56:00
2434,109,-8,Damage,2023-02-11 17:09:00
2435,110,-35,Damage,2023-10-19 22:11:00
2436,105,37,Adjustment,2023-02-06 04:32:00
2437,103,-32,Damage,2024-01-10 22:43:00
2438,109,49,Adjustment,2024-01-09 15:39:00
2439,108,1,Adjustment,2023-03-04 19:48:00
2440,110,18,Purchase,2023-07-05 14:26:00
2441,102,15,Purchase,2023-02-06 02:33:00
2442,110,-22,Return,2023-03-12 06:10:00
2443,108,-48,Damage,2023-10-28 08:04:00
2444,108,-5,Return,2023-05-03 11:12:00
2445,101,-37,Return,2023-03-07 08:24:00
2446,109,-40,Return,2023-10-08 11:17:00
2447,105,-37,Return,2023-07-15 20:18:00
2448,103,-9,Return,2023-07-24 16:31:00
2449,102,-20,Damage,2023-03-16 04:54:00
2450,110,-20,Return,2023-01-08 23:01:00
2451,103,42,Purchase,2023-04-01 07:49:00
2452,106,-28,Damage,2023-04-18 03:48:00
2453,108,27,Purchase,2024-01-07 23:12:00
2454,106,-41,Damage,2024-03-19 17:18:00
2455,103,2,Adjustment,2023-04-14 21:21:00
2456,110,13,Purchase,2023-07-02 05:52:00
2457,102,-23,Return,2023-02-14 19:33:00
2458,103,18,Purchase,2023-01-01 00:48:00
2459,106,-8,Return,2023-02-15 04:50:00
2460,110,-2,Return,2023-04-11 05:45:00
2461,109,16,Purchase,2023-07-07 14:15:00
2462,105,-48,Return,2023-01-02 13:09:00
2463,106,-10,Damage,2024-01-10 10:53:00
2464,106,42,Adjustment,2023-07-31 08:33:00
2465,110,21,Adjustment,2023-06-29 06:14:00
2466,110,17,Purchase,2023-07-26 05:40:00
2467,108,26,Adjustment,2023-01-24 17:44:00
2468,102,5,Purchase,2023-03-13 14:02:00
2469,103,-24,Return,2023-01-21 08:30:00
2470,107,31,Adjustment,2023-03-03 01:47:00
2471,110,41,Purchase,2023-08-17 16:42:00
2472,102,-28,Return,2023-11-06 03:15:00
2473,104,32,Purchase,2024-03-05 02:59:00
2474,108,24,Adjustment,2023-06-01 14:03:00
2475,110,-42,Damage,2023-07-03 06:35:00
2476,104,4,Adjustment,2023-05-09 17:26:00
2477,104,-4,Return,2023-06-10 03:24:00
2478,110,11,Adjustment,2023-03-24 20:36:00
2479,104,2,Purchase,2023-03-24 22:00:00
2480,104,-46,Return,2024-01-17 03:30:00
2481,110,-32,Return,2023-05-20 10:39:00
2482,102,-37,Return,2023-01-08 06:20:00
2483,106,28,Adjustment,2023-10-16 12:25:00
2484,101,-24,Damage,2023-03-17 04:54:00
2485,102,11,Adjustment,2023-10-01 22:47:00
2486,103,-39,Damage,2023-09-04 04:33:00
2487,110,1,Adjustment,2023-04-13 22:53:00
2488,106,-50,Return,2023-10-25 03:31:00
2489,103,-36,Return,2023-05-09 04:14:00
2490,103,35,Purchase,2023-05-30 11:00:00
2491,103,43,Adjustment,2023-03-27 20:26:00
2492,103,-18,Damage,2023-04-07 05:17:00
2493,108,46,Purchase,2023-12-07 22:33:00
2494,106,-39,Return,2023-11-26 06:38:00
2495,105,-3,Damage,2023-06-07 10:37:00
2496,105,6,Adjustment,2024-03-25 10:00:00
2497,103,-6,Damage,2023-01-07 04:10:00
2498,108,-46,Damage,2023-05-25 11:26:00
2499,107,41,Purchase,2023-07-10 08:09:00
2500,103,27,Purchase,2023-12-11 06:48:00
