ASIN,RetailerId,CurrencyId,ProductId,PaymentTypeId,CustomerId,StatusId,GiftId,Order ID,Order Date,Purchase Order Number,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal Tax,Quantity,Ship Date,Item Serial Number
8f1bfe77-c,3,3,14,2,25,12,42,38542edd,2023-12-29,6c0b12da-630,462.16,34.39,11.38,12.15,127.32,30.4,5,null,d85477dd-e107-4
798a6e1e-e,1,5,10,2,22,10,116,a4539ec2,2024-12-08,2c769270-4d3,92.5,16.22,19.28,15.05,346.77,40.57,1,2024-12-13,84802d2e-e2c5-4
76e9ebb6-a,3,1,13,2,13,20,48,3cb38780,2023-12-14,f05188d4-094,121.55,10.47,2.29,25.94,237.56,26.77,1,2023-12-16,6f84039d-d197-4
0ef96ece-2,1,3,5,1,25,13,58,cf73e90c,2023-04-06,c7268e24-82e,423.67,24.25,11.11,21.1,356.13,11.61,2,2023-04-16,0f0d1b53-8e69-4
1e38817d-a,2,1,4,1,10,16,62,307ddaff,2025-02-06,be6cd5ec-e12,302.44,23.17,7.31,16.7,460.45,18.22,5,2025-02-10,42bbfabb-796f-4
8eaae2e3-0,2,5,6,2,4,16,59,14d8a84a,2022-04-24,ab4f370c-3ad,477.1,27.26,16.8,20.02,417.85,22.71,4,2022-05-04,ae0cccf8-2ede-4
09da0a93-7,2,4,12,1,21,19,88,bb8a0496,2023-06-27,3cab9d80-785,321.47,19.88,17.3,28.28,327.55,24.73,5,2023-06-28,da383284-cfb3-4
028d98a9-d,3,2,9,2,19,16,null,41833aca,2022-05-16,6df36d97-62b,54.48,41.74,4.7,25.4,83.6,23.89,5,2022-05-17,6b09c655-103a-4
ab1160ee-c,1,3,15,2,20,2,84,879fb622,2024-08-05,ce9056e9-92c,7.66,1.84,18.67,19.6,159.62,44.19,3,2024-08-12,a9fd3b78-b0ac-4
c5658b26-e,2,2,19,3,20,16,null,87cac255,2023-11-26,ef6ac5c2-a30,30.4,38.57,9.19,11.88,390.78,22.49,5,2023-12-03,403a625e-da12-4
8bf2e3ff-c,4,1,2,3,23,4,null,292dd47b,2022-11-17,241f1b1f-e4a,138.52,33.01,18.46,3.36,14.29,29.62,3,2022-11-21,4b697e3a-c33f-4
342f50d0-5,3,2,10,3,18,20,null,761ad6af,2022-08-10,ea19833d-38e,406.09,36.93,1.54,16.56,360.51,41.48,4,2022-08-18,4a460732-f6c8-4
ea0d5d48-9,3,3,15,2,12,9,null,dc788c05,2023-03-20,51ab590c-a13,312.1,29.91,16.85,20.24,200.65,6.83,3,2023-03-24,1d1641b5-4eac-4
7d24520b-d,4,5,13,2,10,5,119,8e27050d,2023-12-04,eea8338a-0d5,377.47,18.9,15.33,5.9,330.03,31.15,4,2023-12-09,a06224f5-9650-4
f72dd06b-e,1,2,17,2,8,17,44,5accaac5,2022-04-03,4851f93b-5fa,150.1,2.47,18.58,20.28,47.72,33.23,3,2022-04-08,05971a5e-60b9-4
ee94fc43-c,1,2,10,4,20,9,null,33f00852,2024-09-25,db7fde3a-a13,95.79,41.39,15.21,13.79,136.01,22.56,3,2024-10-02,48b5d4c4-6ba1-4
5f6f4fc8-1,5,5,4,2,15,11,null,f0dbf4da,2023-03-18,b3569bcd-fad,461.93,47.88,2.55,19.53,63.56,35.89,5,2023-03-23,a571ad50-5423-4
3d4ffaa4-f,1,2,20,3,17,7,68,d1dc5b4d,2025-02-07,38ecd341-7b4,395.34,36.32,15.31,25.32,305.39,3.34,4,null,5e31689c-8c33-4
e33d2429-1,5,3,16,4,13,20,null,a43c2328,2024-01-05,68fb7209-cdd,173.55,31.59,14.15,29.06,424.86,38.05,3,2024-01-11,d2ba1be5-14a8-4
f37ef92b-f,5,1,3,3,4,13,33,d8221c50,2024-02-27,a45a8d19-1f8,125.43,30.53,5.29,27.19,347.69,11.23,5,2024-03-04,2a41d614-92fb-4
f2f88b01-f,5,4,11,4,20,18,null,f2c3a180,2024-04-21,df5871ea-3c2,352.87,49.14,17.49,0.08,558.5,2.91,2,2024-04-24,e7c5582b-322a-4
3a6ad6ec-9,4,4,2,3,8,9,88,2e84bef4,2025-03-13,b0d7a037-bb8,45.88,42.52,3.21,6.37,412.94,37.3,2,2025-03-23,0a7ee733-6b72-4
9cb4bbfb-b,1,5,20,1,9,2,83,7888b07f,2024-04-18,6b7a0b95-6c8,384.39,12.41,17.76,29.23,169.12,47.34,4,2024-04-25,fb3a1929-b57f-4
6d715dc6-5,2,5,9,1,8,5,null,9101587a,2022-06-11,33d498b0-191,408.26,48.46,18.72,25.81,307.78,21,3,2022-06-15,732bf5e1-8b35-4
6d9c092c-4,4,4,13,3,20,7,null,a9904937,2024-05-08,6dfb562f-854,420.97,5.86,17.03,10.05,232.32,30.81,5,2024-05-15,0a31cf69-a600-4
5e56e164-3,1,1,5,4,1,6,112,267e35e6,2024-12-02,3f15fe11-d10,292.18,43.95,17.58,4.21,83.47,23.89,4,null,4df4e9ba-72b1-4
284e17c8-0,2,2,18,1,6,15,null,a980393c,2024-10-03,e9146324-bc0,14.33,4.93,1.55,4.81,170.55,46.51,4,2024-10-10,ee46cf0d-2a2d-4
9a9a40d1-6,4,1,5,1,20,5,41,c1979a77,2024-07-16,28dc5f59-c68,271.16,29.89,15.77,25.01,47.05,17.07,3,null,2824145d-f6cf-4
1534a506-0,3,1,9,4,11,1,null,be4da91f,2023-04-14,201e3803-bd7,234.92,46.75,14.99,2.03,211.89,13.84,5,null,94dff771-2af7-4
4d2ae62e-f,1,1,12,3,5,4,null,192b072a,2024-06-08,653a1e5d-71f,477.71,8.82,18.32,18.85,574.14,15.05,3,2024-06-14,c37f28c4-c746-4
3c0b0df1-6,3,2,2,4,3,10,116,d3d81b92,2024-02-13,92e3df77-b16,195.57,34.01,9.97,7.04,568.23,39.21,2,2024-02-20,b8bdc0d4-de72-4
5921f733-8,5,5,2,3,3,18,null,53495891,2024-02-06,ac1af88e-e7f,430.05,28.58,17.82,8.89,267.02,49.47,5,2024-02-16,68369657-9f8e-4
bd3247a6-f,1,2,3,3,2,20,null,7516ccbe,2024-07-26,6a0c30c9-a9e,421.15,42.48,15.23,29.39,145.73,39.12,2,null,cc98a330-772e-4
3cf5b074-c,5,2,4,2,19,18,null,ae13d681,2023-11-19,3197032b-019,166.11,36.89,13.16,28.15,556.56,23.08,1,2023-11-20,b7beb4dc-7aea-4
2c4ff6c2-8,2,2,9,4,15,19,70,99031440,2024-08-23,4bf8f507-4ce,480.63,26.5,2.92,9.99,397.86,22.92,5,2024-08-29,6ee7c37b-77b5-4
157ba761-0,3,2,17,1,10,10,95,07aa9f1b,2024-10-25,68656c39-8f5,353.38,32.79,19.56,14.2,32.93,5.5,5,2024-11-04,f8c67d42-a648-4
cf9c7225-e,4,5,17,1,10,15,93,a3d2de49,2025-01-26,c4d65816-4b4,463.55,47.2,6.5,12.2,294.91,28.13,4,null,44091fe2-d615-4
c8e84e7e-4,1,2,11,3,14,9,92,27914cac,2023-02-21,a8ec33eb-1de,358.45,20.96,1.45,18.58,562.46,29.14,1,2023-02-24,5be57503-38a4-4
d5329196-9,1,1,9,3,15,6,null,394a7ea8,2023-11-02,cc0da15d-1d6,157.12,9.47,5.77,24.05,334.16,27,5,2023-11-04,13dad0ed-c4f0-4
9b5249fc-c,4,3,17,4,19,20,107,a06fcf4f,2024-05-01,3dfc842f-06a,237.72,43.02,16.87,3.47,557.08,9.86,2,null,d52f1368-21bc-4
bb886dea-f,5,2,10,1,19,2,46,89f37c60,2023-08-22,fb2e9ef8-107,477.5,33.89,15.24,12.3,530.93,1.31,2,2023-08-25,6eee2855-585c-4
2afcf88f-7,4,1,3,4,11,20,null,c9ca9fd1,2022-12-18,6cc1534c-247,198.69,16.24,18.49,18.61,137.87,11.98,5,2022-12-20,fd5ef682-97fa-4
2bd409e1-7,2,1,6,1,15,15,null,0558cbea,2024-01-27,703e2186-27d,188.47,23.86,5.04,23.14,437.75,47.38,5,2024-02-03,61cd6bc4-b734-4
6c26b349-1,3,3,7,3,19,14,63,f84cba6f,2024-02-15,0a4953f8-4a7,367.16,40.84,8.57,1.19,159.2,4.37,3,null,b7c9b610-6385-4
d62c3242-3,3,1,8,4,18,6,40,503529a4,2022-06-08,7f7aca22-21e,100.18,38.31,6.55,12.29,34.6,18.83,5,null,d51b37c5-d0de-4
a4a843b6-e,4,1,1,2,17,1,null,3d48c782,2023-12-23,3c12635d-bdd,20.98,19.41,18.33,25.89,367.35,3.19,5,2023-12-27,38c9f6e5-fad2-4
2baadb90-b,4,2,17,2,10,11,null,5e2d3d27,2023-07-31,e8c367c9-caa,140.98,43.74,0.06,7.67,498.4,41.64,1,2023-08-04,ac2b88b7-8be2-4
6df38c59-2,5,2,10,3,23,10,null,353304df,2025-03-01,72842556-de3,63.13,23.17,4.63,4.89,531.34,28.06,5,null,8f0a686d-1bf8-4
20a0ceac-6,3,3,20,2,8,3,107,ee0f5f9f,2022-07-26,00ed6cf8-c60,357,20.19,13.77,11.8,52.42,48.61,3,2022-07-31,e2256c2c-4a8a-4
7bae1631-3,1,5,11,1,12,1,82,65d69bc8,2023-09-23,93517ee9-d28,160.19,48.38,10.88,17.59,550.12,20.63,5,null,ec10d6b5-41ad-4
d8b942bc-7,5,1,17,4,18,11,null,531e4553,2022-12-21,59531bfc-847,185.01,43.2,1.34,13.06,243.03,22.47,2,2022-12-25,f7faab9a-82d0-4
6c3a35c4-4,2,2,7,4,21,10,null,83a1c292,2023-11-03,cec71f95-27f,217.67,31.16,1.6,12.15,546.85,36.28,1,2023-11-09,ad775865-5f9c-4
bcd284c6-b,3,1,7,4,11,3,80,ad9e140f,2023-05-23,cb39c4bd-f38,372.9,26.24,5.65,17.12,148.18,41.09,2,2023-05-31,b49ae327-d406-4
f435354f-8,3,5,7,3,6,3,35,2eb49feb,2022-11-30,dfe1fd86-c1b,191.67,1.34,19.85,17.45,576.11,36.57,5,2022-12-07,26de4704-3985-4
2aa140af-4,2,5,14,4,21,16,63,74933038,2022-08-06,52493896-81c,154.86,3.44,18.88,18.93,452.2,36.39,2,2022-08-15,1ad10e75-40cb-4
65a51e40-a,5,3,19,2,10,19,null,45641f30,2024-01-09,526979cb-948,128.39,32.98,13.34,21.96,237.52,47.46,2,null,56d6f084-7ac7-4
ee746c6f-9,3,1,20,2,23,2,null,1c9eacdf,2022-05-01,7b494b40-015,26.56,30.72,4.42,4.81,423.24,15.33,2,null,1bec0111-99ab-4
1e18234e-b,2,1,4,3,24,13,null,c9e6fee1,2023-08-20,1af70f34-eb0,433.66,15.93,12.3,29.75,53.37,24.21,3,2023-08-28,ac6fd008-c66b-4
a2fa7467-0,4,5,13,2,24,12,119,6ce78233,2022-08-21,b3b90da3-968,96.14,47.46,4.51,10.01,528.2,32.56,4,2022-08-28,79a75606-dd05-4
cff82578-b,1,4,15,3,17,11,71,a9316493,2024-07-29,c29b7d21-86a,78.17,30.07,5.91,28.62,233.37,9.02,4,2024-08-01,b9a88bea-be40-4
35291155-9,3,1,20,1,3,19,null,71aab945,2022-06-02,8546ded5-a38,439.17,6.79,14.44,8.36,296.07,35.48,4,null,dff1946e-0ebf-4
4968706a-a,5,1,9,2,15,14,null,e5f85e06,2024-11-22,00f13745-058,273.52,3.52,3.36,7.71,112.75,45.63,2,null,b9855071-7488-4
aeed4f8c-9,3,3,17,1,20,8,59,7e1bcc4e,2023-10-31,7c5de33d-772,11.54,47.77,7.22,16.55,91,3.99,5,2023-11-09,5e5f1cd2-11ce-4
e32e2a72-a,1,1,1,3,22,9,114,86bd045c,2022-11-18,620fd1e7-b91,472.66,27.52,12.96,1.82,356.66,32.93,5,null,30494ba8-d30a-4
1f6f81a7-8,5,2,11,1,6,19,null,389c18c1,2023-06-09,685695dc-1aa,311.27,36.74,19.41,13.74,143.38,26.26,1,null,36acf501-7be3-4
79642e11-e,2,3,10,1,22,13,114,d3fdb921,2022-08-06,217b92ce-eb8,79.81,39.25,12.91,4.09,188.46,1.21,5,2022-08-08,0c3b6650-5b00-4
a8db14d0-5,1,4,6,2,11,16,84,ff3caeac,2023-01-12,10c06611-4be,145.89,41.41,18.62,15.22,12.69,35.16,3,null,11547d21-4d16-4
0755d999-7,5,1,1,3,5,19,120,f63c6940,2022-03-24,8edec83f-4de,336.68,23.56,1.46,19.83,508.42,20.03,1,2022-03-28,fe3615f9-fb17-4
046dca91-2,2,4,3,2,18,10,69,3f872c32,2023-04-03,968289e0-bac,337.72,45.32,10.71,16.6,494.76,45.78,1,null,a38637c2-6439-4
5955b504-a,5,3,14,3,8,12,119,6601beb3,2024-06-26,2af8291a-bfb,157.44,49.08,1.77,1.25,579.42,48.81,5,2024-07-03,38596b46-a6ae-4
0b61897c-c,1,1,13,2,11,20,105,1770016d,2022-09-30,678e0127-b6e,270.42,46.77,7.7,18.56,87.68,3.93,5,2022-10-05,28ca5b0d-de3c-4
2256f41c-9,4,3,1,3,6,10,47,011204a6,2022-08-28,9498b904-09d,5.88,39.99,13.06,6.33,154.22,30.58,5,2022-09-07,7d501902-ddc4-4
446bf35d-5,2,5,1,1,2,15,107,319ea82d,2022-06-24,e28ba4c2-61e,216.23,36.98,5.19,21.36,455.62,10.63,1,2022-06-25,cdeb57f7-70a2-4
ecb75154-3,3,4,7,4,11,20,84,ba647cb2,2024-04-29,5ba94bc3-d79,203.7,23.32,3.22,5.85,426.43,32.47,4,null,decc9bda-af61-4
20000f83-f,3,2,19,2,1,7,null,0227ee78,2022-06-13,9a489412-cb4,353.65,40.3,9.52,16.87,205,19.23,2,2022-06-22,ca3334cd-01f6-4
f7b93e04-c,1,4,16,1,24,17,null,b9756d5a,2022-05-31,32c6d50f-59f,430.17,20.2,5.51,2.22,195.63,14.98,3,2022-06-01,a1067cf8-8cb6-4
44057d2d-0,5,2,13,2,4,20,42,f464cd8a,2024-05-12,fa3078cd-2a4,231.24,43.7,7.52,13.28,174.63,22.49,4,2024-05-18,ad8cff0a-5e04-4
c813ec82-0,1,2,6,4,13,20,null,4a781126,2023-03-21,f6000d99-8b9,423.25,20.81,6.56,4.38,395.72,33.5,1,2023-03-29,4b34934e-33c6-4
d2c7c87e-9,5,2,2,2,13,15,null,81034bf8,2024-11-10,6c360f80-86e,252.12,14.92,10.22,15.72,43.29,42.36,2,2024-11-20,43d09e01-cf19-4
1fa5d6b6-7,5,2,6,1,11,17,null,b2da0f5d,2022-05-20,3b8ef7f7-19d,264.46,1.41,8.17,10.96,269.18,31.28,5,2022-05-28,136e904b-4371-4
832e907f-3,3,4,17,2,21,4,107,eb7dfc06,2023-10-12,b2364b02-c80,116.24,11.85,10.64,7.38,539.46,11.79,3,null,b5f1b92f-bbf5-4
a2be31e3-1,4,2,5,1,17,9,64,c14efff2,2025-01-12,be737c32-353,62.15,31.66,11.47,29.45,331.04,33.33,2,2025-01-18,1ccb412e-fc3b-4
b52c5762-8,1,5,14,1,10,16,null,8991523c,2022-08-05,a6718049-c32,50.19,19.82,16.07,8.37,570.08,28.74,4,2022-08-11,536c3933-d281-4
e0e91416-d,2,2,2,3,18,10,57,bf0cd069,2024-11-16,e896b302-3ff,381.82,8.16,8.6,18.71,476.76,30.42,4,null,0f8eed90-4023-4
e9bc3ed7-f,3,2,20,1,21,3,null,362be4a3,2023-11-07,bcb6a960-c80,465.62,13.67,14.87,0.79,144.37,1.67,3,2023-11-09,85cf401e-79ca-4
7b24fdc9-e,5,5,20,4,17,9,112,e23d37d3,2023-10-13,eae6d88e-dc5,498.03,30.36,18.5,2.65,300.33,49.1,4,2023-10-23,f335f0d5-fa5a-4
44d4db0b-4,4,1,15,4,12,15,89,8d492ce9,2024-02-22,193bfa7e-d57,383.62,35.29,5.63,0.94,592.89,6.69,2,2024-02-27,b50457f0-64ed-4
c188e258-e,3,3,14,2,23,7,null,d3d4eeee,2022-08-28,d91d8f1a-9eb,415.91,47.17,11.68,26.84,406.58,40.54,3,2022-09-06,2a159022-7584-4
877e1d9d-a,2,4,17,1,15,3,106,e7671980,2024-08-31,79062f9d-399,376.36,13.59,18.81,17.37,464.98,23.27,3,null,b1711042-be14-4
42aded82-b,1,5,3,4,8,6,null,eeac4642,2024-08-17,5b2d5ea1-b05,348.26,49.9,6.05,16.51,206.23,7.66,3,2024-08-20,66f8e65d-4d87-4
31b73305-3,4,3,12,1,11,6,null,002530ff,2022-10-13,4f37bdb8-2d6,131.44,8.83,3.65,23.31,81.19,17.87,5,2022-10-17,c0b0aa8f-eea0-4
4620249c-4,3,5,5,2,8,1,47,3a7fbd37,2024-06-07,1365d1a0-3de,227.75,38.25,15.04,10.79,471.11,21.36,5,2024-06-10,eeee73b6-ee08-4
e1bce3d2-f,1,1,17,4,13,15,33,1b4e7753,2024-12-04,7351f57d-fd5,368.98,20.06,7.12,10.85,264.25,1.64,5,null,5cbafcf1-9530-4
f5c56af2-0,3,5,7,2,19,9,null,ef5cbd0c,2024-05-14,9536fc83-c2f,268.93,21.91,16.9,27.7,93.6,42.89,3,2024-05-24,44365187-b4fb-4
756e46ca-a,3,1,3,2,16,19,92,9657d54b,2023-07-18,416e926d-192,128.45,15.63,0.92,8.6,548.76,6,2,null,dee69ded-298c-4
3bf73f0b-b,4,3,4,4,18,1,null,0dc3263a,2022-03-28,4ca172fe-b80,445.17,26.7,19.46,16.64,598.44,20.1,4,2022-04-07,c7ee1fbc-4e1a-4
2b7d4cc8-a,1,2,2,4,22,17,null,03b766c3,2022-12-29,f1d4e636-c26,322.95,29.08,1.75,0.76,115.56,44.41,3,2023-01-06,0b5a8017-fe01-4
2ecac997-d,1,4,8,2,25,4,null,720badf7,2022-10-29,91ad7a92-3d5,56.52,35.61,13.61,5.28,475.28,29.6,1,2022-10-31,1ee7ed2e-29bc-4
49ae80ef-a,4,2,18,4,23,9,null,91526fed,2023-02-08,34896791-340,137.95,34.73,7.78,19.35,70.91,5.68,3,2023-02-12,c4745322-aaff-4
12a8ec62-f,2,1,8,3,11,9,92,bb7bf67d,2023-02-16,8aeda753-dd7,127.15,42.36,5.28,17.36,330.06,48.53,2,2023-02-20,2e6ed282-9ea7-4
186a6ecc-3,5,3,17,3,13,19,null,daa12c4f,2022-09-20,3cadf238-365,142.83,25.09,5.84,13.99,34.91,48.44,3,2022-09-23,4b6816bc-532f-4
5e93f802-c,5,2,16,4,19,9,null,ac20f028,2024-04-27,8857d61d-cc8,115.02,1.49,6.46,11.27,116.36,2.41,1,2024-04-28,b64f942f-770b-4
35f0e262-e,2,1,20,1,23,16,95,e09be48d,2025-02-11,bf6c9ca3-883,82.96,35.19,7.28,1.51,213.99,25.98,2,2025-02-12,32f34dc5-9370-4
eba551f7-9,1,1,9,3,9,19,null,f564252c,2023-07-05,de2299b3-834,149.87,22.23,13.38,3.03,509.32,13.26,1,null,c5344358-4ef1-4
055bfa65-2,1,3,8,4,5,6,null,415f4512,2024-05-25,5fc71879-da6,103.34,7.95,10.69,2.35,138.39,33.56,1,2024-06-01,41e2dda0-9901-4
c1eeccee-7,2,5,14,4,17,7,null,5a82e783,2023-11-30,cca6237f-068,309.95,20.46,13.37,27.73,47.7,38.16,1,2023-12-04,2f97c0cd-80a9-4
df7db5ee-6,3,2,4,1,13,12,65,9cb86dda,2024-09-28,c9366dd0-cc5,257.05,6.45,19.99,7.73,289.52,29.03,5,2024-10-06,ab1bd118-ad74-4
713f123e-1,3,4,5,1,12,10,null,f76195ff,2022-07-07,b2b16eb3-761,99.79,48.29,15.9,26.63,486.14,48.7,4,2022-07-13,01f18f95-1024-4
4126ed69-3,5,5,13,1,12,2,null,8c6630ad,2023-03-03,24d70408-689,395.76,43.45,19.28,0.66,496.93,10.89,1,2023-03-04,0718e5f5-0c83-4
1d7196d4-b,5,5,11,1,13,16,null,952b44dd,2022-04-12,d88a1124-c18,470.93,46.53,8.17,9.02,404.88,35.53,4,2022-04-20,553f07e8-06f4-4
283c0498-e,2,1,18,3,5,2,null,c89e75e2,2024-02-22,eee4557d-77b,373.89,30.8,17.87,13.15,293.2,21.09,2,2024-02-26,034519d4-f8ab-4
2455166a-2,5,4,14,4,9,14,null,d350f62a,2023-01-03,facf2823-ee6,28.43,1.24,12.57,2.15,268.93,43.12,3,2023-01-13,57b3fa20-b9b9-4
2673cba5-5,4,1,10,4,24,9,null,6b056185,2025-02-27,36ca55c8-e62,367.69,22.64,0.05,16.47,597.7,38.14,4,null,a3bb7958-50b6-4
9326fc93-3,1,4,11,1,22,11,null,c06df1f2,2024-09-11,0cd3fa31-a29,179.24,12.23,4.8,6.47,412.27,43.15,1,2024-09-19,f2e16cd7-f47c-4
4b236fa8-2,3,3,7,3,6,6,62,ceedf368,2024-06-25,c4422f7e-3dd,100.94,48.04,7.99,29.26,136.05,10.19,2,2024-07-05,1675af47-3ce1-4
49b43113-4,2,2,19,1,16,12,87,29de2ce6,2023-01-06,eb06ed1f-7bc,105.03,14.14,18.27,11.34,283.05,9.61,2,2023-01-08,a20f82bc-ec23-4
6d7960aa-f,1,1,11,2,24,7,113,1d45f080,2023-09-03,b997ef61-d8d,286.51,49.2,7,6.41,307.75,41.52,5,2023-09-11,8eb0ed0d-dc37-4
f971a584-3,2,3,13,4,17,7,118,b61084dd,2024-05-29,a8af0b18-95c,54.38,5.8,4.26,8.5,103.05,2.58,4,2024-06-04,a1645c30-a963-4
24314682-a,3,2,2,4,25,7,null,205c9f79,2023-10-13,4bb69200-67b,22.29,23.36,12.46,12.97,96.09,4.62,5,2023-10-15,b6dd6692-fb0f-4
8a740080-2,5,1,5,2,6,10,117,838d78df,2023-03-24,5fa003ce-13f,351.92,9.71,14.25,15.56,504.99,25.66,5,2023-03-29,ede4a67f-c109-4
7ffc9f68-c,3,5,8,1,7,5,null,df4550f4,2024-10-15,c91f0c9e-8de,58.22,29.8,1.7,18.02,137.47,15.18,1,2024-10-23,ef68597b-cb90-4
ce88da05-f,4,1,7,1,10,18,46,44ff1f9b,2023-08-21,5ace9480-9fc,324.1,7.92,10.24,3.97,141.18,10.51,3,2023-08-24,fe63a7d8-b4c5-4
362895e7-3,1,3,19,3,24,10,58,f6d9d9f5,2022-12-29,33733ffc-2e6,447.46,20.09,5.15,3.19,525.11,42.22,5,2023-01-03,730b6b1a-5545-4
17875e28-b,4,5,7,1,7,5,47,94798103,2023-08-01,778a14f4-7c5,381.6,26.18,13.29,27.85,369.92,24.35,5,2023-08-11,ac78261e-f96a-4
03233725-7,4,3,10,1,18,17,104,dea62c93,2023-11-29,cb6ea885-e49,176.44,39.7,16.56,23.87,210.74,46.64,2,2023-11-30,55f4d2b7-7976-4
fcb03c09-7,4,3,7,1,15,16,null,c8439668,2024-09-03,ad1b14d1-ae9,104.25,16.06,6.17,14.97,329.98,7.31,1,2024-09-09,da0de267-490a-4
6b52b8e6-3,5,1,6,4,1,9,null,74748cdc,2024-10-15,c94d1c88-665,262.29,6.92,6.09,4.25,99.08,8.07,2,2024-10-19,55d16ba7-4dec-4
8e5c05f5-f,4,3,9,4,12,3,34,3422efe3,2023-02-05,5cd4557e-190,128.31,38,13.14,17.99,216.65,45.94,1,null,aa472d96-0695-4
5077274f-c,4,2,7,2,7,14,88,884c3520,2023-01-07,07330262-27a,483.65,37.33,12.02,19.6,159.65,9.59,3,2023-01-10,97bf525d-e617-4
bf3ec4a2-7,2,5,7,4,25,18,null,d12475f2,2023-09-30,bceea411-a4c,213.06,4.61,13.13,11.49,125.21,6.71,2,2023-10-04,eea3753d-108b-4
4e1eb488-a,4,3,5,2,5,11,44,b76d9284,2025-01-03,b408e9a1-7e6,437.96,22.63,16.68,11.71,89.82,4.35,2,2025-01-05,c36ac0bf-ee6a-4
4a9f527d-4,2,2,11,3,12,14,65,31f8d511,2023-10-11,2a3b6f97-bd0,93.51,26.85,2.88,13.19,41.4,18.82,3,null,5dbc521c-e8ed-4
2299df44-0,3,1,4,2,1,12,null,e398cf83,2022-04-30,781fc26b-d66,311.44,23.05,3.3,22.45,286,32.7,1,2022-05-02,cf9765d7-3475-4
18a68318-e,1,5,4,3,12,19,41,a263e855,2024-12-23,4e37d5eb-993,111.21,1.98,14.45,17.01,519.1,23.68,5,2024-12-26,1b00a7f0-c414-4
c87fca8f-2,1,1,9,4,12,10,95,a14eb8a8,2024-03-29,9a63fc33-9e1,144.16,32.1,9.63,11.47,261.11,46.48,4,2024-04-06,ada34001-969b-4
11013038-6,1,1,8,2,13,13,117,ac162e7f,2025-02-11,7e7b6f8f-e44,341.55,35.97,14.69,22.13,330.48,7.86,1,null,acf8adcb-6cbd-4
d0605338-d,1,1,16,1,4,12,107,b2f582d5,2023-06-17,80ef1959-721,354.72,30.32,2.22,10.3,311.59,44.13,2,2023-06-19,024346ae-f0da-4
ef41cb1e-6,5,3,19,2,21,4,null,678f0413,2024-01-18,cae25345-518,267.8,28.75,11.19,10.74,290.95,15.8,4,2024-01-28,6912fbf2-67f2-4
d4095ad0-e,2,5,18,1,11,5,63,618373fc,2023-02-24,d104ca1c-1c4,75.05,12.99,11.9,14.88,220.28,46.23,5,2023-03-03,e7368aa6-8d45-4
bc6f28a4-0,4,4,4,4,2,16,106,3d3e6585,2023-08-24,7af4ba06-172,407.3,30.64,1.29,21.06,340.59,11.56,5,2023-08-25,512518da-a814-4
8a1a2ef8-a,4,3,4,3,6,17,null,d92a68fd,2024-09-18,fc8c970d-523,314.24,22.17,6.96,25.11,511.62,48.85,5,null,07538bdd-e750-4
25285985-6,1,5,13,1,16,17,null,f7a73e23,2023-02-22,c1c73ac7-c49,163.31,48.61,12.89,1.79,362.21,20.04,3,null,a5aa15e7-14af-4
e478bb2b-b,1,1,20,1,6,2,88,23e4afe7,2024-04-28,fe35f96c-040,118.16,18.04,2.5,27.34,451.49,3.42,3,2024-04-29,9df4b935-9f2b-4
424e8f65-1,1,3,19,2,3,16,null,283b0520,2023-08-01,e8295a6a-53e,267.73,12.31,7.3,25.77,40.19,10.32,4,null,53967df1-a0e3-4
9d09f1bf-9,2,4,8,2,21,9,45,40eca149,2024-03-09,306faff4-27e,357.68,26.14,18.14,15.97,346.67,15.3,1,2024-03-17,cad10405-5737-4
4916e620-8,3,4,4,4,12,20,null,0ec4d779,2022-10-20,56904bbf-969,357.02,13.03,15.91,20.06,373.45,45.84,4,null,4c92f77d-e56f-4
f0516a8c-a,3,3,12,3,16,10,107,a402bd9c,2024-02-05,4b334690-c24,318.11,18.09,6.08,17.81,359.84,40.53,1,2024-02-09,7cbb530a-1f0f-4
b9ada77d-d,3,5,9,3,22,10,null,ab54a718,2022-05-18,518fefb7-a56,350.23,2.51,2.63,3.15,346.25,17.37,4,2022-05-21,f3ef2642-7334-4
5aedbb4c-5,4,2,7,1,3,6,null,de21f844,2024-09-06,594a8f8e-68e,101.66,3.11,0.57,14.09,376.22,4.78,4,2024-09-07,885a3789-0848-4
0f04466c-2,5,4,4,1,9,1,41,99e01e96,2022-11-18,a04f76d3-4bd,428.15,37.35,18.41,25.45,260.49,43.41,2,2022-11-26,6956f919-a5f4-4
17ce42cc-b,1,3,8,3,22,11,null,3d6a45ff,2024-09-14,97ebc253-675,87.71,29.25,14.82,3.04,225.52,47.54,1,2024-09-18,4ccf35b7-5d3c-4
139db78d-0,5,4,8,4,9,1,null,de3d293a,2024-11-30,1cdb7e60-e1a,190.41,1.38,2.99,5.94,190.01,16.03,2,2024-12-02,8956b7b4-c3c8-4
71e77e46-5,5,4,20,3,10,8,null,543a9b34,2022-07-30,e6d8d0fc-b01,394.91,43.36,9.42,5.63,213.99,32.23,5,2022-08-07,b297556f-1031-4
5719d08f-3,5,5,1,3,9,7,104,aa9a1e2e,2024-07-05,f38fe9b7-e0c,205.08,4.75,9.1,14.67,291.74,19.59,5,2024-07-07,a63c8784-104a-4
